sample_id,image_path,rel_path,label,label_id,original_label,split,source,fg_area_ratio,fg_area_ratio_valid,empty_space_ratio,empty_space_ratio_valid,bbox_area_ratio,bbox_area_ratio_valid,centroid_x_norm,centroid_x_norm_valid,centroid_y_norm,centroid_y_norm_valid,top_mass_ratio,top_mass_ratio_valid,bottom_mass_ratio,bottom_mass_ratio_valid,stroke_darkness_mean,stroke_darkness_mean_valid,stroke_darkness_std,stroke_darkness_std_valid,component_count_norm,component_count_norm_valid,skeleton_break_count_norm,skeleton_break_count_norm_valid,shading_ratio,shading_ratio_valid,unique_hue_count,unique_hue_count_valid,warm_ratio,warm_ratio_valid,dark_color_ratio,dark_color_ratio_valid,sharp_angle_ratio,sharp_angle_ratio_valid,dominant_orientation_abs,dominant_orientation_abs_valid,figure_integrity_proxy,figure_integrity_proxy_valid,phenotype_cluster,phenotype_distance
images_00008494,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\140-3B-3075-F-S.jpg,Emotion/train/Sadness/140-3B-3075-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.09037788957357407,1,0.9096221327781677,1,0.99609375,1,0.4821385443210602,1,0.6248877644538879,1,0.2721031606197357,1,0.7278968691825867,1,0.46755602955818176,1,0.22978343069553375,1,7.013984680175781,1,35.01597213745117,1,0.27604320645332336,1,13.0,1,0.5998780131340027,1,0.0038037379272282124,1,0.11602210253477097,1,0.2646472156047821,1,0.3300565481185913,1,3,2.272157669067383
images_00000316,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\109-3O-2362-M-H.jpg,Emotion/test/Happiness/109-3O-2362-M-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.09136524796485901,1,0.9086347818374634,1,1.0,1,0.4481523334980011,1,0.5076132416725159,1,0.4811621606349945,1,0.5188378691673279,1,0.32648828625679016,1,0.2640078663825989,1,8.632596969604492,1,32.74991226196289,1,0.14249439537525177,1,14.0,1,0.3359591066837311,1,0.013348152860999107,1,0.14049586653709412,1,0.009190564975142479,1,0.25110065937042236,1,2,2.634101152420044
images_00003092,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\106-4C-561-F-H.jpg,Emotion/train/Happiness/106-4C-561-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.0780656486749649,1,0.9219343662261963,1,0.9672554731369019,1,0.522325336933136,1,0.6462786197662354,1,0.2547515332698822,1,0.7452484369277954,1,0.419720858335495,1,0.19007067382335663,1,14.027969360351562,1,39.38622283935547,1,0.03490220382809639,1,8.0,1,0.4721361994743347,1,4.855835504713468e-05,1,0.1255539208650589,1,0.02275148779153824,1,0.1561312973499298,1,2,1.9202771186828613
images_00001373,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\214-5G-399-M-S.jpg,Emotion/test/Sadness/214-5G-399-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.06435061246156693,1,0.9356493949890137,1,0.7759625315666199,1,0.40120482444763184,1,0.6242598295211792,1,0.28053995966911316,1,0.7194600701332092,1,0.5357720255851746,1,0.24376791715621948,1,4.640020847320557,1,19.3154354095459,1,0.35616669058799744,1,5.0,1,0.6909236907958984,1,0.011448981240391731,1,0.23456789553165436,1,0.2943107783794403,1,0.3967002034187317,1,3,2.678637742996216
images_00007740,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\107-2D-184-F-S.jpg,Emotion/train/Sadness/107-2D-184-F-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.04235907271504402,1,0.9576409459114075,1,0.994140625,1,0.41055503487586975,1,0.6022268533706665,1,0.34326836466789246,1,0.6567316055297852,1,0.37997952103614807,1,0.2342255413532257,1,14.837275505065918,1,24.333131790161133,1,0.13195770978927612,1,8.0,1,0.17247657477855682,1,0.004159832373261452,1,0.08510638028383255,1,0.1017274409532547,1,0.08471814543008804,1,2,2.8876731395721436
images_00000063,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\101-4C-1005-F-H.jpg,Emotion/test/Happiness/101-4C-1005-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.13591483235359192,1,0.8640851378440857,1,1.0,1,0.49892887473106384,1,0.5870908498764038,1,0.3947044610977173,1,0.6052955389022827,1,0.45202887058258057,1,0.22389152646064758,1,46.99369812011719,1,72.1900863647461,1,0.1706164926290512,1,8.0,1,0.17469686269760132,1,0.010294371284544468,1,0.1497005969285965,1,0.06801203638315201,1,0.27182966470718384,1,2,2.4246339797973633
images_00005097,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\214-7A-965-F-H.jpg,Emotion/train/Happiness/214-7A-965-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.05975375697016716,1,0.9402462244033813,1,0.9897757768630981,1,0.31638139486312866,1,0.597823977470398,1,0.34465011954307556,1,0.6553499102592468,1,0.25166982412338257,1,0.16597287356853485,1,27.030818939208984,1,41.22064971923828,1,0.007765237241983414,1,6.0,1,0.13047319650650024,1,0.0,1,0.12912912666797638,1,0.2930469810962677,1,0.11950751394033432,1,2,4.341989040374756
images_00000955,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3A-99-F-S.jpg,Emotion/test/Sadness/103-3A-99-F-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.1204678863286972,1,0.8795320987701416,1,0.9155516028404236,1,0.47737669944763184,1,0.5887129306793213,1,0.3186134099960327,1,0.6813865900039673,1,0.5050661563873291,1,0.23948346078395844,1,26.54523468017578,1,61.938880920410156,1,0.3403798043727875,1,11.0,1,0.6794486045837402,1,0.021727167069911957,1,0.22199170291423798,1,0.10245538502931595,1,0.2409357726573944,1,2,2.376406669616699
images_00008363,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\112-3F-591-F-S.jpg,Emotion/train/Sadness/112-3F-591-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.05552917718887329,1,0.9444708228111267,1,1.0,1,0.5204228162765503,1,0.6561487317085266,1,0.2617567181587219,1,0.7382432818412781,1,0.3900638520717621,1,0.2369685173034668,1,14.405645370483398,1,31.131301879882812,1,0.10891954600811005,1,11.0,1,0.15432049334049225,1,0.006981612648814917,1,0.16739130020141602,1,0.2383141815662384,1,0.11105835437774658,1,2,2.202515125274658
images_00010538,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-5B-536-M-S.jpg,Emotion/train/Sadness/280-5B-536-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.025714347139000893,1,0.9742856621742249,1,0.6961326003074646,1,0.5233535170555115,1,0.4907383918762207,1,0.4794376790523529,1,0.5205622911453247,1,0.6341331005096436,1,0.2793005406856537,1,2.050241708755493,1,5.7730488777160645,1,0.4611833691596985,1,5.0,1,0.9746981263160706,1,0.011368051171302795,1,0.0,1,0.4680976867675781,1,0.44891661405563354,1,3,4.378230094909668
images_00007451,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\105-3D-551-F-S.jpg,Emotion/train/Sadness/105-3D-551-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.0945701003074646,1,0.9054298996925354,1,0.9917126893997192,1,0.4679808020591736,1,0.5017947554588318,1,0.44317662715911865,1,0.5568233728408813,1,0.48150989413261414,1,0.24435949325561523,1,16.186119079589844,1,43.4867057800293,1,0.37659743428230286,1,9.0,1,0.36784857511520386,1,0.005006906110793352,1,0.1082802563905716,1,0.06948431581258774,1,0.1891402006149292,1,2,2.165837287902832
images_00006431,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\101-2E-494-M-S.jpg,Emotion/train/Sadness/101-2E-494-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.07501726597547531,1,0.9249827265739441,1,0.9933421015739441,1,0.45375657081604004,1,0.357157438993454,1,0.9096662998199463,1,0.0903337150812149,1,0.28698498010635376,1,0.24255280196666718,1,15.862396240234375,1,29.135013580322266,1,0.1374424695968628,1,9.0,1,0.36679401993751526,1,0.004618439357727766,1,0.1596153825521469,1,0.06193452328443527,1,0.15003453195095062,1,0,3.569955587387085
images_00010418,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\250-8A-174-M-S.jpg,Emotion/train/Sadness/250-8A-174-M-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.01520416047424078,1,0.984795868396759,1,0.38137733936309814,1,0.4682052433490753,1,0.4153870642185211,1,0.7555003762245178,1,0.24449963867664337,1,0.0964583307504654,1,0.032490283250808716,1,1.6186119318008423,1,7.12189245223999,1,0.0,1,2.0,1,0.2427971214056015,1,0.0,1,0.07692307978868484,1,0.048580512404441833,1,0.4494777321815491,1,0,5.416187286376953
images_00007924,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\108-3E-1872-F-S.jpg,Emotion/train/Sadness/108-3E-1872-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.06520308554172516,1,0.934796929359436,1,0.9917126893997192,1,0.48970815539360046,1,0.5068526864051819,1,0.40463384985923767,1,0.5953661799430847,1,0.3416544497013092,1,0.2288123518228531,1,9.927486419677734,1,27.462448120117188,1,0.08820852637290955,1,9.0,1,0.23340266942977905,1,0.001953125,1,0.1432664692401886,1,0.20177622139453888,1,0.13403184711933136,1,2,2.189101457595825
images_00003795,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\112-4D-64-F-H.jpg,Emotion/train/Happiness/112-4D-64-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.11561205238103867,1,0.8843879699707031,1,0.9787476062774658,1,0.4940730929374695,1,0.5198039412498474,1,0.4686858355998993,1,0.5313141942024231,1,0.5356972813606262,1,0.252128928899765,1,11.707959175109863,1,40.19552993774414,1,0.3886970281600952,1,10.0,1,0.3133956789970398,1,0.014432622119784355,1,0.14089347422122955,1,0.058747708797454834,1,0.23122410476207733,1,3,2.174755573272705
images_00009751,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\214-7N-1047-F-S.jpg,Emotion/train/Sadness/214-7N-1047-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.099609375,1,0.900390625,1,0.962890625,1,0.5125815868377686,1,0.4859113395214081,1,0.5573610663414001,1,0.44263893365859985,1,0.8281209468841553,1,0.2159074991941452,1,13.218663215637207,1,30.591764450073242,1,0.8734156489372253,1,6.0,1,0.9820361137390137,1,0.2056824117898941,1,0.1358024626970291,1,0.6788201928138733,1,0.19921875,1,3,6.520379066467285
images_00001221,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\199-4A-78-F-S.jpg,Emotion/test/Sadness/199-4A-78-F-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.06897984445095062,1,0.9310201406478882,1,0.7659271359443665,1,0.47870826721191406,1,0.7334715723991394,1,0.03840437904000282,1,0.9615955948829651,1,0.3011905550956726,1,0.2467840611934662,1,23.30801010131836,1,40.95088195800781,1,0.18224482238292694,1,4.0,1,0.10860130935907364,1,0.005735281389206648,1,0.21714285016059875,1,0.013796820305287838,1,0.13795968890190125,1,2,3.788555145263672
images_00004608,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\211-6C-38-M-H.jpg,Emotion/train/Happiness/211-6C-38-M-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.031303953379392624,1,0.9686960577964783,1,0.994140625,1,0.5906422138214111,1,0.5313732624053955,1,0.4918993413448334,1,0.5081006288528442,1,0.2900960445404053,1,0.2478003054857254,1,5.988863945007324,1,11.330283164978027,1,0.06256463378667831,1,5.0,1,0.1446974277496338,1,0.0022390796802937984,1,0.14141413569450378,1,0.20085932314395905,1,0.2631646990776062,1,0,3.698035955429077
images_00004094,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\205-6F-758-F-H.jpg,Emotion/train/Happiness/205-6F-758-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.05741756036877632,1,0.9425824284553528,1,0.8379553556442261,1,0.49548864364624023,1,0.5309056639671326,1,0.41054314374923706,1,0.5894568562507629,1,0.5084850192070007,1,0.1625307947397232,1,8.308874130249023,1,17.534961700439453,1,0.04745348542928696,1,5.0,1,0.9812508225440979,1,0.0,1,0.20253165066242218,1,0.08785685896873474,1,0.19939139485359192,1,0,2.8692269325256348
images_00004200,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\205-7H-943-F-H.jpg,Emotion/train/Happiness/205-7H-943-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.10233403742313385,1,0.8976659774780273,1,1.0,1,0.520780622959137,1,0.5777187347412109,1,0.3514525294303894,1,0.6485474705696106,1,0.3750278055667877,1,0.19771894812583923,1,20.718231201171875,1,57.676536560058594,1,0.16449622809886932,1,8.0,1,0.12460064142942429,1,0.002136567607522011,1,0.12547892332077026,1,0.20591524243354797,1,0.2046680748462677,1,2,1.422753930091858
images_00004356,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\206-6C-666-M-H.jpg,Emotion/train/Happiness/206-6C-666-M-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.10118482261896133,1,0.8988151550292969,1,0.9917126893997192,1,0.48902931809425354,1,0.6622472405433655,1,0.23920230567455292,1,0.7607976794242859,1,0.36651402711868286,1,0.2603400647640228,1,21.905214309692383,1,52.38907241821289,1,0.16012583673000336,1,9.0,1,0.12242625653743744,1,0.01487504318356514,1,0.13717277348041534,1,0.04343940317630768,1,0.20236964523792267,1,2,1.3776034116744995
images_00001025,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1F-1124-M-S.jpg,Emotion/test/Sadness/105-1F-1124-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.047614164650440216,1,0.9523858428001404,1,0.99609375,1,0.32543909549713135,1,0.3690679669380188,1,0.753994345664978,1,0.24600566923618317,1,0.308149516582489,1,0.27035340666770935,1,3.3451311588287354,1,10.628884315490723,1,0.0968838557600975,1,7.0,1,0.4003143310546875,1,0.0038954592309892178,1,0.11261261254549026,1,0.20687153935432434,1,0.4279717803001404,1,0,4.090165615081787
images_00003530,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\110-3H-613-F-H.jpg,Emotion/train/Happiness/110-3H-613-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.014189830981194973,1,0.9858101606369019,1,0.28401243686676025,1,0.41072511672973633,1,0.37516018748283386,1,0.7543725967407227,1,0.24562737345695496,1,0.20977409183979034,1,0.15992331504821777,1,0.32372236251831055,1,2.9674551486968994,1,0.0,1,3.0,1,1.0,1,0.0,1,0.0,1,0.023487349972128868,1,0.5121935606002808,1,0,4.987931728363037
images_00001026,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1Z-565-M-S.jpg,Emotion/test/Sadness/105-1Z-565-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.07260553538799286,1,0.927394449710846,1,0.9033148884773254,1,0.5464462637901306,1,0.5831404328346252,1,0.3505238890647888,1,0.6494761109352112,1,0.4388587176799774,1,0.20760850608348846,1,6.150725364685059,1,26.65314292907715,1,0.09221966564655304,1,15.0,1,0.468057245016098,1,0.0024710807483643293,1,0.17771883308887482,1,0.04382176324725151,1,0.3376747965812683,1,2,2.8283793926239014
images_00005853,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\250-8H-740-F-H.jpg,Emotion/train/Happiness/250-8H-740-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.09608080238103867,1,0.9039192199707031,1,0.9031854271888733,1,0.39041760563850403,1,0.5967784523963928,1,0.3749438524246216,1,0.6250561475753784,1,0.501356303691864,1,0.23358216881752014,1,3.5069923400878906,1,28.97315216064453,1,0.3106468915939331,1,15.0,1,0.5401582717895508,1,0.01633179374039173,1,0.1794871836900711,1,0.21817468106746674,1,0.5168119668960571,1,3,3.02630877494812
images_00003666,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\112-3B-799-M-H.jpg,Emotion/train/Happiness/112-3B-799-M-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.1445096731185913,1,0.8554903268814087,1,1.0,1,0.4487227499485016,1,0.7240359783172607,1,0.18783602118492126,1,0.8121639490127563,1,0.49812617897987366,1,0.21447031199932098,1,17.31914710998535,1,60.48213195800781,1,0.4260379374027252,1,12.0,1,0.5113705992698669,1,9.172134014079347e-05,1,0.17183098196983337,1,0.07532274723052979,1,0.2890193462371826,1,2,2.865178108215332
images_00002831,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\105-3A-762-M-H.jpg,Emotion/train/Happiness/105-3A-762-M-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.09342088550329208,1,0.9065791368484497,1,0.9558011293411255,1,0.4983730912208557,1,0.5183716416358948,1,0.5819231867790222,1,0.4180768132209778,1,0.37429001927375793,1,0.20381197333335876,1,11.707959175109863,1,42.83926010131836,1,0.07790932804346085,1,9.0,1,0.8931353092193604,1,2.697686431929469e-05,1,0.17046818137168884,1,0.14004912972450256,1,0.18684177100658417,1,0,2.6142194271087646
images_00009046,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\207-5G-652-M-S.jpg,Emotion/train/Sadness/207-5G-652-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.03490806370973587,1,0.9650919437408447,1,0.6531854271888733,1,0.46746402978897095,1,0.4700218737125397,1,0.46398764848709106,1,0.5360123515129089,1,0.1411667764186859,1,0.1663002073764801,1,7.985151767730713,1,11.977727890014648,1,0.02457496151328087,1,4.0,1,0.011195258237421513,1,0.0005988863995298743,1,0.20762711763381958,1,0.07639455795288086,1,0.17055852711200714,1,0,3.479243516921997
images_00010797,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\280-7K-449-F-S.jpg,Emotion/train/Sadness/280-7K-449-F-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.02427917905151844,1,0.9757208228111267,1,0.38934090733528137,1,0.49001607298851013,1,0.3502393960952759,1,0.8633333444595337,1,0.1366666704416275,1,0.4636574983596802,1,0.18071499466896057,1,3.3451311588287354,1,12.031682014465332,1,0.035999998450279236,1,2.0,1,1.0,1,0.0,1,0.19587628543376923,1,0.39740893244743347,1,0.38130179047584534,1,0,3.6763153076171875
images_00004393,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\206-6Z-894-M-H.jpg,Emotion/train/Happiness/206-6Z-894-M-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.11103677749633789,1,0.8889632225036621,1,1.0,1,0.5175957083702087,1,0.47982338070869446,1,0.6381438374519348,1,0.3618561625480652,1,0.4623715877532959,1,0.24955250322818756,1,16.294025421142578,1,48.666263580322266,1,0.2164722979068756,1,9.0,1,0.08257046341896057,1,0.005481699015945196,1,0.21644295752048492,1,0.037113867700099945,1,0.22207355499267578,1,2,3.0215554237365723
images_00000078,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\102-1C-1084-F-H.jpg,Emotion/test/Happiness/102-1C-1084-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.07833541929721832,1,0.9216645956039429,1,1.0,1,0.34306177496910095,1,0.5374416708946228,1,0.3862524926662445,1,0.6137474775314331,1,0.658569872379303,1,0.30939167737960815,1,2.7516400814056396,1,15.538674354553223,1,0.6589985489845276,1,18.0,1,0.379413366317749,1,0.047360584139823914,1,0.05666666850447655,1,0.38292163610458374,1,0.5190888047218323,1,3,4.696935176849365
images_00003797,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\112-4D-789-F-H.jpg,Emotion/train/Happiness/112-4D-789-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.09464563429355621,1,0.905354380607605,1,0.994140625,1,0.4947485327720642,1,0.5810386538505554,1,0.37618288397789,1,0.6238171458244324,1,0.30971601605415344,1,0.14950235188007355,1,16.617748260498047,1,39.116455078125,1,0.007353779394179583,1,9.0,1,0.5734656453132629,1,0.00010790745727717876,1,0.16803278028964996,1,0.12541863322257996,1,0.18929126858711243,1,2,2.328524112701416
images_00000839,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\101-1E-515-M-S.jpg,Emotion/test/Sadness/101-1E-515-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.1419738382101059,1,0.8580261468887329,1,0.9713289737701416,1,0.6229393482208252,1,0.5695378184318542,1,0.38086190819740295,1,0.6191381216049194,1,0.5479286909103394,1,0.17268922924995422,1,15.05309009552002,1,62.10074234008789,1,0.3230219781398773,1,8.0,1,0.7120856046676636,1,1.0790746273414697e-05,1,0.1521068811416626,1,0.7460734844207764,1,0.2839476764202118,1,3,4.6591339111328125
images_00006025,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\280-6C-583-M-H.jpg,Emotion/train/Happiness/280-6C-583-M-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.05973217263817787,1,0.94026780128479,1,1.0,1,0.46005451679229736,1,0.6661827564239502,1,0.19040736556053162,1,0.809592604637146,1,0.4208121597766876,1,0.2501552999019623,1,5.7730488777160645,1,18.560083389282227,1,0.24984192848205566,1,8.0,1,0.4085475504398346,1,0.0022390796802937984,1,0.19742488861083984,1,0.008546127937734127,1,0.33081188797950745,1,3,2.6898305416107178
images_00000802,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\280-7B-3163-F-H.jpg,Emotion/test/Happiness/280-7B-3163-F-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.07295083999633789,1,0.9270491600036621,1,0.6313233971595764,1,0.4510129690170288,1,0.5818802118301392,1,0.3652096688747406,1,0.634790301322937,1,0.7154332399368286,1,0.22057348489761353,1,4.154437065124512,1,25.628021240234375,1,0.7319725155830383,1,6.0,1,0.9925268292427063,1,0.07113799452781677,1,0.26865673065185547,1,0.9505468606948853,1,0.4381798207759857,1,3,5.048684597015381
images_00001132,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\109-3O-2362-M-S.jpg,Emotion/test/Sadness/109-3O-2362-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.0979691818356514,1,0.9020308256149292,1,0.986328125,1,0.47902074456214905,1,0.4864650368690491,1,0.5030840635299683,1,0.4969159662723541,1,0.49247366189956665,1,0.2995421290397644,1,11.438190460205078,1,37.44388961791992,1,0.3387487530708313,1,10.0,1,0.3563046455383301,1,0.02475397102534771,1,0.15970516204833984,1,0.06932581216096878,1,0.1959383636713028,1,3,2.2973790168762207
images_00008702,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\205-6F-1097-M-S.jpg,Emotion/train/Sadness/205-6F-1097-M-S.jpg,Sad,1,Sadness,train,Dataset/Images,0.034578945487737656,1,0.9654210805892944,1,0.73828125,1,0.3979675769805908,1,0.6281498074531555,1,0.2675924599170685,1,0.7324075698852539,1,0.5437500476837158,1,0.24123184382915497,1,0.43162983655929565,1,5.017696857452393,1,0.3278202414512634,1,5.0,1,0.013418687507510185,1,0.0038091333117336035,1,0.20000000298023224,1,0.9422366619110107,1,0.5475764274597168,1,3,4.667972564697266
images_00002500,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\104-2A-1175-F-H.jpg,Emotion/train/Happiness/104-2A-1175-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.1314636617898941,1,0.8685363531112671,1,0.9762172102928162,1,0.4955529272556305,1,0.539658784866333,1,0.447796106338501,1,0.552203893661499,1,0.25997939705848694,1,0.16402262449264526,1,24.009408950805664,1,59.72677993774414,1,0.007346302270889282,1,14.0,1,0.3178575038909912,1,4.855835504713468e-05,1,0.15123456716537476,1,0.07573121786117554,1,0.2629273235797882,1,2,2.718036413192749
images_00002288,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\103-3B-107-F-H.jpg,Emotion/train/Happiness/103-3B-107-F-H.jpg,Happy,0,Happiness,train,Dataset/Images,0.08827909082174301,1,0.9117209315299988,1,1.0,1,0.44886767864227295,1,0.6656359434127808,1,0.21226011216640472,1,0.7877398729324341,1,0.4021640121936798,1,0.20896685123443604,1,15.05309009552002,1,40.68111038208008,1,0.11001100391149521,1,12.0,1,0.4876077175140381,1,0.003366712713614106,1,0.18553459644317627,1,0.02370644174516201,1,0.17655818164348602,1,2,1.8737528324127197
images_00000846,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\101-1H-236-M-S.jpg,Emotion/test/Sadness/101-1H-236-M-S.jpg,Sad,1,Sadness,test,Dataset/Images,0.045250993221998215,1,0.9547489881515503,1,0.9913944005966187,1,0.429111123085022,1,0.42523255944252014,1,0.5570525527000427,1,0.4429474174976349,1,0.2343103140592575,1,0.17715416848659515,1,11.222375869750977,1,26.275466918945312,1,0.055562179535627365,1,7.0,1,0.2801140546798706,1,0.0015484719770029187,1,0.11288180947303772,1,0.8300039768218994,1,0.09050198644399643,1,0,3.8642361164093018
images_00009422,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\214-5E-1072-F-S.jpg,Emotion/train/Sadness/214-5E-1072-F-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.0425586998462677,1,0.9574412703514099,1,1.0,1,0.5113465785980225,1,0.5803924202919006,1,0.4018762707710266,1,0.5981237292289734,1,0.3947773575782776,1,0.2714487612247467,1,5.880956649780273,1,17.10333251953125,1,0.21386916935443878,1,14.0,1,0.6688118577003479,1,0.0041490416042506695,1,0.0764525979757309,1,0.0488932728767395,1,0.29106956720352173,1,3,3.2175300121307373
images_00008476,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Sadness\120-4B-323-M-S.jpg,Emotion/train/Sadness/120-4B-323-M-S.jpg,Sad,1,Sadness,val,Dataset/Images,0.01006237044930458,1,0.9899376034736633,1,0.9254143834114075,1,0.4605877101421356,1,0.5268585085868835,1,0.3941018879413605,1,0.6058981418609619,1,0.1778184175491333,1,0.23825044929981232,1,3.5069923400878906,1,6.79817008972168,1,0.062198393046855927,1,,0,,0,0.0010682838037610054,1,0.11999999731779099,1,0.4660060405731201,1,0.34477511048316956,1,0,3.669451951980591
images_00003628,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\110-4Y-245-F-H.jpg,Emotion/train/Happiness/110-4Y-245-F-H.jpg,Happy,0,Happiness,val,Dataset/Images,0.14595022797584534,1,0.8540497422218323,1,1.0,1,0.3596676290035248,1,0.5390968918800354,1,0.4624967575073242,1,0.5375032424926758,1,0.5382614731788635,1,0.23677939176559448,1,25.681974411010742,1,67.71192932128906,1,0.294185072183609,1,12.0,1,0.7220820188522339,1,0.03151437267661095,1,0.1372756063938141,1,0.283805787563324,1,0.2919004559516907,1,3,3.6922690868377686
images_00000231,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Happiness\105-4D-1199-M-H.jpg,Emotion/test/Happiness/105-4D-1199-M-H.jpg,Happy,0,Happiness,test,Dataset/Images,0.06133999302983284,1,0.9386600255966187,1,1.0,1,0.3695053458213806,1,0.5907860398292542,1,0.3591344952583313,1,0.6408655047416687,1,0.4176237881183624,1,0.23979735374450684,1,6.690262317657471,1,24.872669219970703,1,0.15419122576713562,1,6.0,1,0.7603539228439331,1,3.237223791074939e-05,1,0.18928571045398712,1,0.3036019802093506,1,0.288166880607605,1,3,3.1103785037994385
