sample_id,image_path,rel_path,label,label_id,original_label,split,source
images_00000905,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2B-262-F-S.jpg,Emotion/test/Sadness/102-2B-262-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000906,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2B-886-F-S.jpg,Emotion/test/Sadness/102-2B-886-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000907,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2B-948-M-S.jpg,Emotion/test/Sadness/102-2B-948-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000908,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2C-843-F-S.jpg,Emotion/test/Sadness/102-2C-843-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000909,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2C-923-M-S.jpg,Emotion/test/Sadness/102-2C-923-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000910,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2E-256-F-S.jpg,Emotion/test/Sadness/102-2E-256-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000911,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2F-264-F-S.jpg,Emotion/test/Sadness/102-2F-264-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000912,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2F-446-F-S.jpg,Emotion/test/Sadness/102-2F-446-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000913,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2F-879-F-S.jpg,Emotion/test/Sadness/102-2F-879-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000914,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2F-906-F-S.jpg,Emotion/test/Sadness/102-2F-906-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000915,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2F-998-M-S.jpg,Emotion/test/Sadness/102-2F-998-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000916,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-2G-1024-M-S.jpg,Emotion/test/Sadness/102-2G-1024-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000917,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3C-652-F-S.jpg,Emotion/test/Sadness/102-3C-652-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000918,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3C-713-M-S.jpg,Emotion/test/Sadness/102-3C-713-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000919,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3D-503-F-S.jpg,Emotion/test/Sadness/102-3D-503-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000920,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3G-429-F-S.jpg,Emotion/test/Sadness/102-3G-429-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000921,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3G-575-M-S.jpg,Emotion/test/Sadness/102-3G-575-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000922,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3G-700-F-S.jpg,Emotion/test/Sadness/102-3G-700-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000923,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3G-703-M-S.jpg,Emotion/test/Sadness/102-3G-703-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000924,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-3G-712-F-S.jpg,Emotion/test/Sadness/102-3G-712-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000925,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4A-463-M-S.jpg,Emotion/test/Sadness/102-4A-463-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000926,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4A-53-F-S.jpg,Emotion/test/Sadness/102-4A-53-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000927,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4A-545-F-S.jpg,Emotion/test/Sadness/102-4A-545-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000928,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4A-673-M-S.jpg,Emotion/test/Sadness/102-4A-673-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000929,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4B-219-F-S.jpg,Emotion/test/Sadness/102-4B-219-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000930,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4B-383-F-S.jpg,Emotion/test/Sadness/102-4B-383-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000931,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4B-77-M-S.jpg,Emotion/test/Sadness/102-4B-77-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000932,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4C-140-M-S.jpg,Emotion/test/Sadness/102-4C-140-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000933,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4C-50-F-S.jpg,Emotion/test/Sadness/102-4C-50-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000934,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4C-52-M-S.jpg,Emotion/test/Sadness/102-4C-52-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000935,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4D-126-M-S.jpg,Emotion/test/Sadness/102-4D-126-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000936,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4E-128-F-S.jpg,Emotion/test/Sadness/102-4E-128-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000937,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4F-199-F-S.jpg,Emotion/test/Sadness/102-4F-199-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000938,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4F-206-M-S.jpg,Emotion/test/Sadness/102-4F-206-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000939,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4F-32-F-S.jpg,Emotion/test/Sadness/102-4F-32-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000940,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4F-405-F-S.jpg,Emotion/test/Sadness/102-4F-405-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000941,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\102-4G-704-F-S.jpg,Emotion/test/Sadness/102-4G-704-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000942,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-1A-1360-F-S.jpg,Emotion/test/Sadness/103-1A-1360-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000943,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-1A-405-M-S.jpg,Emotion/test/Sadness/103-1A-405-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000944,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-1A-691-M-S.jpg,Emotion/test/Sadness/103-1A-691-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000945,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2N-1915-M-S.jpg,Emotion/test/Sadness/103-2N-1915-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000946,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2N-2043-F-S.jpg,Emotion/test/Sadness/103-2N-2043-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000947,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2N-43-M-S.jpg,Emotion/test/Sadness/103-2N-43-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000948,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2N-9-M-S.jpg,Emotion/test/Sadness/103-2N-9-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000949,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2O-2538-M-S.jpg,Emotion/test/Sadness/103-2O-2538-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000950,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2O-282-M-S.jpg,Emotion/test/Sadness/103-2O-282-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000951,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2Z-1574-F-S.jpg,Emotion/test/Sadness/103-2Z-1574-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000952,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-2Z-2250-M-S.jpg,Emotion/test/Sadness/103-2Z-2250-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000953,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3A-1333-F-S.jpg,Emotion/test/Sadness/103-3A-1333-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000954,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3A-1711-F-S.jpg,Emotion/test/Sadness/103-3A-1711-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000955,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3A-99-F-S.jpg,Emotion/test/Sadness/103-3A-99-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000956,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3B-1645-M-S.jpg,Emotion/test/Sadness/103-3B-1645-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000957,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3B-214-M-S.jpg,Emotion/test/Sadness/103-3B-214-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000958,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3B-2482-F-S.jpg,Emotion/test/Sadness/103-3B-2482-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000959,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3B-322-M-S.jpg,Emotion/test/Sadness/103-3B-322-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000960,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3B-54-M-S.jpg,Emotion/test/Sadness/103-3B-54-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000961,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3C-56-F-S.jpg,Emotion/test/Sadness/103-3C-56-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000962,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3E-1247-F-S.jpg,Emotion/test/Sadness/103-3E-1247-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000963,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3E-2046-M-S.jpg,Emotion/test/Sadness/103-3E-2046-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000964,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3G-1468-F-S.jpg,Emotion/test/Sadness/103-3G-1468-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000965,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3G-2500-F-S.jpg,Emotion/test/Sadness/103-3G-2500-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000966,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3G-368-F-S.jpg,Emotion/test/Sadness/103-3G-368-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000967,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3H-2069-F-S.jpg,Emotion/test/Sadness/103-3H-2069-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000968,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3H-984-M-S.jpg,Emotion/test/Sadness/103-3H-984-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000969,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3L-1757-F-S.jpg,Emotion/test/Sadness/103-3L-1757-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000970,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3Q-1489-F-S.jpg,Emotion/test/Sadness/103-3Q-1489-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000971,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3Q-36-F-S.jpg,Emotion/test/Sadness/103-3Q-36-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000972,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3Q-511-F-S.jpg,Emotion/test/Sadness/103-3Q-511-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000973,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-3R-1560-M-S.jpg,Emotion/test/Sadness/103-3R-1560-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000974,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4B-1431-F-S.jpg,Emotion/test/Sadness/103-4B-1431-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000975,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4B-287-M-S.jpg,Emotion/test/Sadness/103-4B-287-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000976,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4B-299-F-S.jpg,Emotion/test/Sadness/103-4B-299-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000977,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4C-2117-M-S.jpg,Emotion/test/Sadness/103-4C-2117-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000978,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4C-434-M-S.jpg,Emotion/test/Sadness/103-4C-434-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000979,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4C-992-M-S.jpg,Emotion/test/Sadness/103-4C-992-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000980,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4E-203-F-S.jpg,Emotion/test/Sadness/103-4E-203-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000981,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4E-397-F-S.jpg,Emotion/test/Sadness/103-4E-397-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000982,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4E-715-F-S.jpg,Emotion/test/Sadness/103-4E-715-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000983,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4L-1019-F-S.jpg,Emotion/test/Sadness/103-4L-1019-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000984,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4L-1167-F-S.jpg,Emotion/test/Sadness/103-4L-1167-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000985,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4L-183-M-S.jpg,Emotion/test/Sadness/103-4L-183-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000986,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4L-4494-F-S.jpg,Emotion/test/Sadness/103-4L-4494-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000987,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4O-1015-F-S.jpg,Emotion/test/Sadness/103-4O-1015-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000988,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4O-1364-M-S.jpg,Emotion/test/Sadness/103-4O-1364-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000989,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4O-141-M-S.jpg,Emotion/test/Sadness/103-4O-141-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000990,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4P-1485-M-S.jpg,Emotion/test/Sadness/103-4P-1485-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000991,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4P-310-M-S.jpg,Emotion/test/Sadness/103-4P-310-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000992,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\103-4Q-839-M-S.jpg,Emotion/test/Sadness/103-4Q-839-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000993,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2A-418-F-S.jpg,Emotion/test/Sadness/104-2A-418-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000994,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2A-828-F-S.jpg,Emotion/test/Sadness/104-2A-828-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000995,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2B-143-F-S.jpg,Emotion/test/Sadness/104-2B-143-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000996,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2B-148-F-S.jpg,Emotion/test/Sadness/104-2B-148-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000997,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2B-166-F-S.jpg,Emotion/test/Sadness/104-2B-166-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000998,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2C-348-F-S.jpg,Emotion/test/Sadness/104-2C-348-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00000999,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2D-1207-F-S.jpg,Emotion/test/Sadness/104-2D-1207-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001000,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2D-459-F-S.jpg,Emotion/test/Sadness/104-2D-459-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001001,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2D-471-M-S.jpg,Emotion/test/Sadness/104-2D-471-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001002,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2D-940-M-S.jpg,Emotion/test/Sadness/104-2D-940-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001003,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2H-1733-M-S.jpg,Emotion/test/Sadness/104-2H-1733-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001004,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-2Q-1169-F-S.jpg,Emotion/test/Sadness/104-2Q-1169-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001005,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3A-841-F-S.jpg,Emotion/test/Sadness/104-3A-841-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001006,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3C-119-F-S.jpg,Emotion/test/Sadness/104-3C-119-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001007,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3C-1368-F-S.jpg,Emotion/test/Sadness/104-3C-1368-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001008,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3H-1620-F-S.jpg,Emotion/test/Sadness/104-3H-1620-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001009,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3H-1723-F-S.jpg,Emotion/test/Sadness/104-3H-1723-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001010,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3H-1752-M-S.jpg,Emotion/test/Sadness/104-3H-1752-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001011,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3L-2077-M-S.jpg,Emotion/test/Sadness/104-3L-2077-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001012,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-3L-2142-F-S.jpg,Emotion/test/Sadness/104-3L-2142-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001013,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-4C-3-F-S.jpg,Emotion/test/Sadness/104-4C-3-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001014,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-4E-1154-M-S.jpg,Emotion/test/Sadness/104-4E-1154-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001015,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-4Z-530-F-S.jpg,Emotion/test/Sadness/104-4Z-530-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001016,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\104-4Z-882-F-S.jpg,Emotion/test/Sadness/104-4Z-882-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001017,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1C-1047-M-S.jpg,Emotion/test/Sadness/105-1C-1047-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001018,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1C-263-M-S.jpg,Emotion/test/Sadness/105-1C-263-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001019,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1C-363-F-S.jpg,Emotion/test/Sadness/105-1C-363-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001020,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1C-507-F-S.jpg,Emotion/test/Sadness/105-1C-507-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001021,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1C-528-M-S.jpg,Emotion/test/Sadness/105-1C-528-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001022,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1E-189-F-S.jpg,Emotion/test/Sadness/105-1E-189-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001023,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1E-796-F-S.jpg,Emotion/test/Sadness/105-1E-796-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001024,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1F-1008-F-S.jpg,Emotion/test/Sadness/105-1F-1008-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001025,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1F-1124-M-S.jpg,Emotion/test/Sadness/105-1F-1124-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001026,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1Z-565-M-S.jpg,Emotion/test/Sadness/105-1Z-565-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001027,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1Z-605-F-S.jpg,Emotion/test/Sadness/105-1Z-605-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001028,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1Z-614-F-S.jpg,Emotion/test/Sadness/105-1Z-614-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001029,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-1Z-615-F-S.jpg,Emotion/test/Sadness/105-1Z-615-F-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001030,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-2A-1998-M-S.jpg,Emotion/test/Sadness/105-2A-1998-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
images_00001031,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\test\Sadness\105-2A-978-M-S.jpg,Emotion/test/Sadness/105-2A-978-M-S.jpg,Sad,1,Sadness,test,Dataset/Images
