sample_id,image_path,label,label_id,split,source,confidence,sample_weight,sha256,width,height,prob_Happy,prob_Sad,prob_Angry,prob_Fear,fg_area_ratio,fg_area_ratio_valid,empty_space_ratio,empty_space_ratio_valid,bbox_area_ratio,bbox_area_ratio_valid,centroid_x_norm,centroid_x_norm_valid,centroid_y_norm,centroid_y_norm_valid,top_mass_ratio,top_mass_ratio_valid,bottom_mass_ratio,bottom_mass_ratio_valid,stroke_darkness_mean,stroke_darkness_mean_valid,stroke_darkness_std,stroke_darkness_std_valid,component_count_norm,component_count_norm_valid,skeleton_break_count_norm,skeleton_break_count_norm_valid,shading_ratio,shading_ratio_valid,unique_hue_count,unique_hue_count_valid,warm_ratio,warm_ratio_valid,dark_color_ratio,dark_color_ratio_valid,sharp_angle_ratio,sharp_angle_ratio_valid,dominant_orientation_abs,dominant_orientation_abs_valid,figure_integrity_proxy,figure_integrity_proxy_valid,phenotype_cluster,phenotype_distance
real_train_000040,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Fear\f7.jpg,Fear,3,train,real:NewArts2,1.0,1.0,235fc7acb36774238d4aeda48f94e01ba2c7757d00a7bc1060bdbd649cf9f945,640,640,,,,,0.10383300483226776,1,0.896166980266571,1,1.0,1,0.537075400352478,1,0.45921510457992554,1,0.5404890775680542,1,0.4595109224319458,1,0.7055038809776306,1,0.252800315618515,1,51.0009765625,1,66.259765625,1,0.6649894118309021,1,8.0,1,0.9387038350105286,1,0.1275976598262787,1,0.13571429252624512,1,0.8741123676300049,1,0.20766600966453552,1,2,3.41709303855896
real_train_000041,C:\Users\alper\Desktop\CCDDA\Dataset\data\Happy\h90.jpeg,Happy,0,train,real:data,1.0,1.0,eadfb31c2f19e4cf0fc7aef0da78e5451972ca8a7ac75af177f718ef4aa0222a,269,188,,,,,0.28072845935821533,1,0.7192715406417847,1,1.0,1,0.49291396141052246,1,0.5219794511795044,1,0.46798619627952576,1,0.5320138335227966,1,0.5730274319648743,1,0.1866329312324524,1,51.01637268066406,1,136.83460998535156,1,0.48982179164886475,1,14.0,1,0.6404613852500916,1,0.028929051011800766,1,0.12405063211917877,1,0.0661434531211853,1,0.5,1,3,2.0505857467651367
real_train_000042,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\new_a4.jpg,Angry,2,train,real:data,1.0,1.0,12aa99654b7f67880f5c53ded8971621d7be5ac5a9f1e74892a0cfac7ddfd9e6,267,189,,,,,0.09535699337720871,1,0.9046429991722107,1,1.0,1,0.47489890456199646,1,0.7416082620620728,1,0.07190357148647308,1,0.9280964136123657,1,0.5639268159866333,1,0.3467714786529541,1,5.152289867401123,1,33.291717529296875,1,0.5101828575134277,1,14.0,1,0.7380611896514893,1,0.04553831368684769,1,0.15730337798595428,1,0.08821859955787659,1,0.43309950828552246,1,1,5.786144733428955
real_train_000043,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\new_s45.jpeg,Sad,1,train,real:data,1.0,1.0,a5e42732923e27da02f6feb4076350ea9337acf638633382dcedb3eb941ec8ed,216,233,,,,,0.17127642035484314,1,0.8287235498428345,1,1.0,1,0.5224279165267944,1,0.5041843056678772,1,0.502784252166748,1,0.49721577763557434,1,0.5606706142425537,1,0.23240499198436737,1,32.98362731933594,1,85.04212188720703,1,0.3629930317401886,1,12.0,1,0.6591604948043823,1,0.048859480768442154,1,0.1428571492433548,1,0.8128383755683899,1,0.3425528407096863,1,2,2.4069716930389404
real_train_000044,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Angry\a51.jpg,Angry,2,train,real:NewArts2,1.0,1.0,ef6c0c515f9019fb646c50e0e3720291b9fbb4964cbb5fb4c35fb4ac4f9251d9,640,640,,,,,0.05625732243061066,1,0.9437426924705505,1,1.0,1,0.6214261054992676,1,0.6622284054756165,1,0.1534956395626068,1,0.8465043902397156,1,0.5761562585830688,1,0.21255038678646088,1,14.5263671875,1,29.5654296875,1,0.22089137136936188,1,11.0,1,0.6107772588729858,1,0.08370117098093033,1,0.10308285057544708,1,0.12072674930095673,1,0.11251464486122131,1,1,5.237359523773193
real_train_000045,C:\Users\alper\Desktop\CCDDA\Dataset\data\Fear\f38.jpg,Fear,3,train,real:data,1.0,1.0,04810f07e5bdf9c6c22653e1ebf91106d0a516b1db8691dd6984b7bdfe213685,199,253,,,,,0.19353684782981873,1,0.8064631223678589,1,0.7811785936355591,1,0.5184115171432495,1,0.4480414092540741,1,0.6076560020446777,1,0.39234399795532227,1,0.5425323247909546,1,0.24790489673614502,1,14.102130889892578,1,59.785091400146484,1,0.5476190447807312,1,6.0,1,0.9524707794189453,1,0.051760781556367874,1,0.2181818187236786,1,0.9177210927009583,1,0.38707369565963745,1,2,2.8494279384613037
real_train_000046,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Happy\h10.jpg,Happy,0,train,real:NewArts2,1.0,1.0,72ca57390a56e975a179f25afe92b048197657fc097f16408cb8bb7949a5424c,1242,912,,,,,0.08218563348054886,1,0.9178143739700317,1,1.0,1,0.472721129655838,1,0.5821611881256104,1,0.39956173300743103,1,0.6004382967948914,1,0.28054705262184143,1,0.142881378531456,1,16.13837242126465,1,35.772804260253906,1,0.005263610277324915,1,15.0,1,0.39952412247657776,1,8.651863026898354e-05,1,0.12632149457931519,1,0.11253194510936737,1,0.16437126696109772,1,1,2.6079397201538086
real_train_000047,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Fear\f79.jpeg,Fear,3,train,real:NewArts2,1.0,1.0,ab5b48c556e4484ce636490165e248f0e412070802faa4bbbc9d019a6bbf2f57,265,190,,,,,0.19567030668258667,1,0.8043296933174133,1,0.9521350264549255,1,0.4790216088294983,1,0.520928144454956,1,0.47503045201301575,1,0.5249695777893066,1,0.45107030868530273,1,0.22362592816352844,1,7.5471696853637695,1,44.28997039794922,1,0.24066179990768433,1,12.0,1,0.26150965690612793,1,0.010367427952587605,1,0.05263157933950424,1,0.015736445784568787,1,0.5139821171760559,1,3,3.6082534790039062
real_train_000048,C:\Users\alper\Desktop\CCDDA\Dataset\data\Fear\f87.jpeg,Fear,3,train,real:data,1.0,1.0,93a777306a0799d36408edfdfa55186261974b19c9b8a64d54808adbd8cbc531,178,283,,,,,0.10451820492744446,1,0.8954818248748779,1,0.7915194630622864,1,0.4588313698768616,1,0.608629584312439,1,0.3561253547668457,1,0.6438746452331543,1,0.3406766653060913,1,0.20872479677200317,1,22.82923698425293,1,53.79759216308594,1,0.023741690441966057,1,6.0,1,0.06303724646568298,1,0.0,1,0.07755102217197418,1,0.9983412623405457,1,0.20903640985488892,1,1,3.4969184398651123
real_train_000049,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\s11.jpg,Sad,1,train,real:data,1.0,1.0,4882678d1a0ddc088ecdc873f1707a03110feea7768a96262a8dc6300cd9365f,189,267,,,,,0.15900759398937225,1,0.8409923911094666,1,0.9488139748573303,1,0.4712865352630615,1,0.5384235978126526,1,0.4496510326862335,1,0.5503489375114441,1,0.5524377822875977,1,0.3049173653125763,1,11.691734313964844,1,47.75776290893555,1,0.5599451661109924,1,11.0,1,0.09954418241977692,1,0.013356320559978485,1,0.15000000596046448,1,0.9134527444839478,1,0.3180151879787445,1,2,3.038416862487793
real_train_000050,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\s55.jpeg,Sad,1,train,real:data,1.0,1.0,9f18146614bffc4bc560d26cf360681095b53c4ebc86744d16e3614c524e43b7,270,148,,,,,0.1142142117023468,1,0.8857857584953308,1,1.0,1,0.5146306157112122,1,0.5126193165779114,1,0.4526731073856354,1,0.547326922416687,1,0.42185646295547485,1,0.24601949751377106,1,17.017017364501953,1,45.0450439453125,1,0.15359334647655487,1,4.0,1,0.9661930799484253,1,0.009309309534728527,1,0.12121212482452393,1,0.011951584368944168,1,0.2284284234046936,1,0,2.9623801708221436
real_train_000051,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\a118.jpeg,Angry,2,train,real:data,1.0,1.0,f8cfad9021258ccfc5c2a69f768379621f1886805ea3bf3524da50fbc4d1d237,272,185,,,,,0.2815580368041992,1,0.7184419631958008,1,0.9926470518112183,1,0.5010566711425781,1,0.49346110224723816,1,0.5030350089073181,1,0.4969649910926819,1,0.6638385057449341,1,0.17894819378852844,1,43.521461486816406,1,158.38632202148438,1,0.7266374826431274,1,13.0,1,0.6744850873947144,1,0.11514308303594589,1,0.13757961988449097,1,0.0008946106536313891,1,0.5,1,3,2.358030319213867
real_train_000052,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\new_a33.jpeg,Angry,2,train,real:data,1.0,1.0,54895ca28851e9fbe88363465e45831e5e30083a1673cfb912b3b5c66b5afc0b,255,179,,,,,0.2611238956451416,1,0.7388761043548584,1,1.0,1,0.4842836260795593,1,0.5337199568748474,1,0.46027350425720215,1,0.5397264957427979,1,0.4620004892349243,1,0.24010273814201355,1,32.862308502197266,1,109.32193756103516,1,0.3309841454029083,1,8.0,1,0.46072277426719666,1,0.036805782467126846,1,0.20286884903907776,1,0.008510725572705269,1,0.5,1,3,2.0003490447998047
real_train_000053,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\s47.jpeg,Sad,1,train,real:data,1.0,1.0,e812ae61436fccb01e7982da2be3c7377d584241ba858b84f18153266f755623,200,252,,,,,0.18884921073913574,1,0.8111507892608643,1,1.0,1,0.47373345494270325,1,0.5151129961013794,1,0.5072494149208069,1,0.4927505850791931,1,0.6279829144477844,1,0.18972589075565338,1,59.52381134033203,1,79.56349182128906,1,0.4505148231983185,1,10.0,1,0.28890544176101685,1,0.12557539343833923,1,0.1733333319425583,1,0.941893458366394,1,0.3776984214782715,1,3,3.1601009368896484
real_train_000054,C:\Users\alper\Desktop\CCDDA\Dataset\data\Happy\h45.jpg,Happy,0,train,real:data,1.0,1.0,9d0107354cd4506dea256eb3494792535038560b67ec15c82421f4a4b64af1a4,327,280,,,,,0.16696155071258545,1,0.8330384492874146,1,0.9595456719398499,1,0.4821805953979492,1,0.575519323348999,1,0.34140118956565857,1,0.658598780632019,1,0.338043212890625,1,0.23892782628536224,1,16.05504608154297,1,80.6028823852539,1,0.19984300434589386,1,14.0,1,0.45025771856307983,1,0.008879423141479492,1,0.15373961627483368,1,0.07475578039884567,1,0.3339231014251709,1,1,1.5210456848144531
real_train_000055,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Angry\a25.jpg,Angry,2,train,real:NewArts2,1.0,1.0,dd859c8043ae3984b4ea1a910849ee37a93005baf4df03e0b1f76873b9514399,640,640,,,,,0.02738281339406967,1,0.9726172089576721,1,1.0,1,0.3956364095211029,1,0.5106778144836426,1,0.47289586067199707,1,0.5271041393280029,1,0.5864426493644714,1,0.12451350688934326,1,25.9521484375,1,22.900390625,1,0.20203280448913574,1,2.0,1,1.0,1,0.010981445200741291,1,0.09440559148788452,1,0.9500244855880737,1,0.05476562678813934,1,0,4.644096851348877
real_train_000056,C:\Users\alper\Desktop\CCDDA\Dataset\data\Fear\new_f7.jpeg,Fear,3,train,real:data,1.0,1.0,b0fd162d6758a54a1d046de63c80c97be44f5f5c3e1668b381a21ffe5927bc6e,255,197,,,,,0.14320692420005798,1,0.8567930459976196,1,0.9266447424888611,1,0.513835608959198,1,0.495712012052536,1,0.496663898229599,1,0.5033361315727234,1,0.3218754827976227,1,0.24470899999141693,1,26.276500701904297,1,70.07067108154297,1,0.1257992833852768,1,6.0,1,0.42224881052970886,1,0.001055041328072548,1,0.21229049563407898,1,0.2448311150074005,1,0.28641384840011597,1,0,2.3867151737213135
real_train_000057,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\s71.jpeg,Sad,1,train,real:data,1.0,1.0,de33cecea0ce71347a8ba126fa85b4a80a521eaed0ba1bbe2dfe189c407a9928,186,271,,,,,0.19122722744941711,1,0.8087727427482605,1,0.9926199316978455,1,0.5297531485557556,1,0.4977109134197235,1,0.47753915190696716,1,0.5224608182907104,1,0.4555646777153015,1,0.1717720925807953,1,30.750307083129883,1,71.4200668334961,1,0.18726009130477905,1,10.0,1,0.04716227203607559,1,0.011923183687031269,1,0.20975609123706818,1,0.8290521502494812,1,0.38245445489883423,1,3,3.3627021312713623
real_train_000058,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Fear\f21.jpg,Fear,3,train,real:NewArts2,1.0,1.0,e2ff6422f0b3e1cad5110e1c773643707148e3533564e1eb83f8f253cf4b276d,225,225,,,,,0.11529876291751862,1,0.8847012519836426,1,0.9215802550315857,1,0.5189872980117798,1,0.49316278100013733,1,0.519273579120636,1,0.4807263910770416,1,0.2028721123933792,1,0.21105749905109406,1,40.49382781982422,1,89.87654113769531,1,0.04968305677175522,1,8.0,1,0.054054055362939835,1,0.002785185119137168,1,0.0934959352016449,1,0.5509193539619446,1,0.23059752583503723,1,0,3.0683650970458984
real_train_000059,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Angry\a29.jpg,Angry,2,train,real:NewArts2,1.0,1.0,fff69d0320ff000c6fcaca843cde6c9c9fe9e6c70ed9e47f6f43f3a43834de9a,640,640,,,,,0.06989013403654099,1,0.9301098585128784,1,1.0,1,0.5099068284034729,1,0.4476822018623352,1,0.5851469039916992,1,0.4148530960083008,1,0.8294339776039124,1,0.10972943902015686,1,32.8857421875,1,43.84765625,1,0.9539595246315002,1,3.0,1,1.0,1,0.2734448313713074,1,0.08176100999116898,1,0.9696146249771118,1,0.13978026807308197,1,2,5.123171329498291
real_train_000060,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Angry\a64.jpg,Angry,2,train,real:NewArts2,1.0,1.0,046506d2389d10152c3b395d70306590bf57c08506a4f7fca815e9931602b0bc,640,640,,,,,0.08349364995956421,1,0.9165063500404358,1,1.0,1,0.5188121795654297,1,0.5481491088867188,1,0.38732126355171204,1,0.6126787066459656,1,0.7280202507972717,1,0.1656624674797058,1,49.5361328125,1,54.78515625,1,0.7538232207298279,1,9.0,1,0.15443523228168488,1,0.05388427898287773,1,0.1155821904540062,1,0.7186325192451477,1,0.16698729991912842,1,2,4.327645778656006
real_train_000061,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\s95.jpeg,Sad,1,train,real:data,1.0,1.0,9fdc579e3d7525c8714c69d1f08851ea8531088cb5d9997993ef974464ff896d,225,224,,,,,0.19353175163269043,1,0.8064682483673096,1,0.8460317254066467,1,0.5209181308746338,1,0.5610678791999817,1,0.42700430750846863,1,0.5729957222938538,1,0.6715089082717896,1,0.26664072275161743,1,16.66666603088379,1,95.23809814453125,1,0.7221652865409851,1,6.0,1,0.7802935242652893,1,0.14674602448940277,1,0.1492537260055542,1,0.8673838973045349,1,0.38706350326538086,1,2,2.6841044425964355
real_train_000062,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Fear\f69.jpg,Fear,3,train,real:NewArts2,1.0,1.0,c906b721f506b34f985c6ff37dfba5801098b6878b90da42a35b8dfae2612842,195,259,,,,,0.10048510134220123,1,0.89951491355896,1,0.7149391174316406,1,0.4847927391529083,1,0.5603727698326111,1,0.4465024769306183,1,0.5534975528717041,1,0.5490497350692749,1,0.3529130220413208,1,10.692010879516602,1,42.57004165649414,1,0.5227586030960083,1,1.0,1,0.0,1,0.05072765052318573,1,0.21341463923454285,1,0.9714325666427612,1,0.20097020268440247,1,2,4.46510648727417
real_train_000063,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Angry\a79.jpg,Angry,2,train,real:NewArts2,1.0,1.0,91ad42132b73189b3db4163a028faa22f4bade07887700b4d1ebf975f413e978,640,640,,,,,0.09607177972793579,1,0.9039282202720642,1,1.0,1,0.4785582721233368,1,0.46378281712532043,1,0.5643312931060791,1,0.4356687366962433,1,0.39369964599609375,1,0.1936235874891281,1,67.67578125,1,90.7958984375,1,0.1143554151058197,1,4.0,1,0.9001702070236206,1,0.014948730356991291,1,0.10887397825717926,1,0.12093500792980194,1,0.19214355945587158,1,0,3.614408493041992
real_train_000064,C:\Users\alper\Desktop\CCDDA\Dataset\data\Fear\f101.jpeg,Fear,3,train,real:data,1.0,1.0,134ef68f7f95817f63a6ec4c2fbfc01f7c56887aa7761d9905eb709a5b80866d,194,259,,,,,0.2132309079170227,1,0.7867690920829773,1,1.0,1,0.4885764718055725,1,0.521056056022644,1,0.4688258469104767,1,0.5311741828918457,1,0.5973851084709167,1,0.15951593220233917,1,33.03745651245117,1,85.57894897460938,1,0.4156244099140167,1,2.0,1,0.9971307516098022,1,0.07150817662477493,1,0.18705035746097565,1,0.8904257416725159,1,0.4264618158340454,1,2,3.287839412689209
real_train_000065,C:\Users\alper\Desktop\CCDDA\Dataset\data\Happy\h71.jpg,Happy,0,train,real:data,1.0,1.0,e926cfbfe278d1d17dd74abb435ce3a12b1695911f7cf741b954eed0678e7dc8,368,280,,,,,0.1642080694437027,1,0.8357919454574585,1,0.9181385636329651,1,0.4452500343322754,1,0.5214340686798096,1,0.4405437409877777,1,0.5594562888145447,1,0.37896350026130676,1,0.19946010410785675,1,30.764751434326172,1,87.4417724609375,1,0.1283687949180603,1,14.0,1,0.2573412358760834,1,0.004648680333048105,1,0.14389358460903168,1,0.024822773411870003,1,0.3284161388874054,1,1,2.816877603530884
real_train_000066,C:\Users\alper\Desktop\CCDDA\Dataset\data\Fear\f62.jpeg,Fear,3,train,real:data,1.0,1.0,4d4912085d245132ea81b92ff657c9f50806d26b4c59707770d0f775244a4efb,259,194,,,,,0.22501294314861298,1,0.7749870419502258,1,1.0,1,0.48976966738700867,1,0.5224103331565857,1,0.41358569264411926,1,0.5864142775535583,1,0.48201784491539,1,0.2579752206802368,1,22.29033088684082,1,69.06022644042969,1,0.3430921733379364,1,15.0,1,0.5635523200035095,1,0.027922620996832848,1,0.13483145833015442,1,0.017990360036492348,1,0.45002588629722595,1,3,2.3075523376464844
real_train_000067,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\s24.jpg,Sad,1,train,real:data,1.0,1.0,e15cfc36c9b9ad49fa33c217fc37d7cfd44379e2ef022002794406e4d966ac1e,197,256,,,,,0.32366353273391724,1,0.6763364672660828,1,1.0,1,0.4986240565776825,1,0.49712422490119934,1,0.5165104269981384,1,0.4834895431995392,1,0.6536771655082703,1,0.18107928335666656,1,29.941307067871094,1,139.990478515625,1,0.6311952471733093,1,12.0,1,0.5308950543403625,1,0.07800602912902832,1,0.1882951706647873,1,0.8361789584159851,1,0.5,1,3,2.3794684410095215
real_train_000068,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Sad\s101.jpeg,Sad,1,train,real:NewArts2,1.0,1.0,228dae1060610526be4f7165f42db2ea8346fc01c4bd8f02ef80d0e61686a2cf,273,185,,,,,0.17326997220516205,1,0.8267300128936768,1,0.8796554803848267,1,0.4812716245651245,1,0.485005259513855,1,0.5470231771469116,1,0.452976793050766,1,0.5177985429763794,1,0.36733341217041016,1,8.910009384155273,1,50.292049407958984,1,0.4630327820777893,1,16.0,1,0.7141368985176086,1,0.0670032650232315,1,0.1990291327238083,1,0.014249344356358051,1,0.4010395109653473,1,2,3.3776283264160156
real_train_000069,C:\Users\alper\Desktop\CCDDA\Dataset\data\Fear\f18.jpg,Fear,3,train,real:data,1.0,1.0,425ef5c6707244aace69f21e667ab7739ae16dc22806862569a5e1de4ee2c586,640,640,,,,,0.1708691418170929,1,0.8291308879852295,1,0.9210644364356995,1,0.49180999398231506,1,0.46936264634132385,1,0.6118477582931519,1,0.38815224170684814,1,0.6677560806274414,1,0.24156002700328827,1,5.3466796875,1,34.1552734375,1,0.518403172492981,1,5.0,1,0.10727545619010925,1,0.09449218958616257,1,0.10526315867900848,1,0.6179260015487671,1,0.5744042992591858,1,2,3.2773401737213135
real_train_000070,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\a55.jpeg,Angry,2,train,real:data,1.0,1.0,79ce34e3583113988b584783dcccb444601454b3842db0cb6a0da5cb316fd6b1,182,278,,,,,0.058324769139289856,1,0.9416752457618713,1,0.5111668705940247,1,0.45098140835762024,1,0.4314694106578827,1,0.6445272564888,1,0.35547271370887756,1,0.5753463506698608,1,0.08011350780725479,1,11.068068504333496,1,26.879594802856445,1,0.07590647041797638,1,2.0,1,0.999762237071991,1,5.929322651354596e-05,1,0.13989637792110443,1,0.9662890434265137,1,0.11664953827857971,1,0,4.9726409912109375
real_train_000071,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Sad\s25.jpg,Sad,1,train,real:NewArts2,1.0,1.0,09342000e722bf21e52616f2b5dbfc433f4cbe308af787cddeaa4de711232cfa,192,262,,,,,0.2587865889072418,1,0.7412134408950806,1,1.0,1,0.49877452850341797,1,0.49019530415534973,1,0.5058380961418152,1,0.4941619336605072,1,0.65118008852005,1,0.12890885770320892,1,30.216285705566406,1,66.59510040283203,1,0.4901674687862396,1,11.0,1,0.03936054930090904,1,0.0663963109254837,1,0.23986487090587616,1,0.9649192690849304,1,0.5,1,3,3.1465697288513184
real_train_000072,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\a109.jpeg,Angry,2,train,real:data,1.0,1.0,a924cc36d6c41b9f09600db9db33a79fe3fcb485968af07819d3d574734bd2f9,264,191,,,,,0.16924481093883514,1,0.8307551741600037,1,1.0,1,0.44617608189582825,1,0.49591898918151855,1,0.5384345054626465,1,0.4615654945373535,1,0.6147690415382385,1,0.14957860112190247,1,29.15278434753418,1,73.17943572998047,1,0.37403327226638794,1,15.0,1,0.470462828874588,1,0.03807710483670235,1,0.048638131469488144,1,0.006492321379482746,1,0.3384896218776703,1,3,3.476876974105835
real_train_000073,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Happy\h47.jpg,Happy,0,train,real:NewArts2,1.0,1.0,38cd48623ca1cf57bf004b368ad5bfe4088c68c54d2652c343da3653c41159f0,612,434,,,,,0.13288003206253052,1,0.8671199679374695,1,0.9884792566299438,1,0.5114337205886841,1,0.6061630249023438,1,0.3160877227783203,1,0.6839122772216797,1,0.35696810483932495,1,0.20646744966506958,1,30.157224655151367,1,60.61564254760742,1,0.09066697210073471,1,16.0,1,0.44744136929512024,1,0.0014645643532276154,1,0.19233717024326324,1,0.00639742286875844,1,0.26576006412506104,1,1,1.7570691108703613
real_train_000074,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\a27.jpg,Angry,2,train,real:data,1.0,1.0,34deffed7247b982ce877e22f32296ab02f34347611c76d71d134df74dd25ccf,640,640,,,,,0.11626220494508743,1,0.8837378025054932,1,1.0,1,0.4577220678329468,1,0.4994625747203827,1,0.48676005005836487,1,0.5132399797439575,1,0.5048277378082275,1,0.2845311164855957,1,65.087890625,1,112.109375,1,0.45490434765815735,1,4.0,1,0.9499449133872986,1,0.05226318538188934,1,0.22159090638160706,1,0.11132935434579849,1,0.23252440989017487,1,2,4.406095504760742
real_train_000075,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\new_s15.jpg,Sad,1,train,real:data,1.0,1.0,934894a1685ccafb83804b9ceb91580304007aff20142f6cb85b9378aa07d23d,187,270,,,,,0.0793028324842453,1,0.9206971526145935,1,0.9786096215248108,1,0.45045995712280273,1,0.5782985687255859,1,0.3598901033401489,1,0.6401098966598511,1,0.556264340877533,1,0.15986761450767517,1,9.11071491241455,1,35.05644607543945,1,0.30994006991386414,1,4.0,1,0.9902419447898865,1,0.010120815597474575,1,0.2666666805744171,1,0.9639785289764404,1,0.20306991040706635,1,1,4.2293219566345215
real_train_000076,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\a85.jpeg,Angry,2,train,real:data,1.0,1.0,f154ada2e32f307067076064469bfb7557b5e4a4bb8a9d38df1c64dbd25e2fd4,177,284,,,,,0.20884060859680176,1,0.7911593914031982,1,1.0,1,0.38908299803733826,1,0.5373474955558777,1,0.43855971097946167,1,0.5614402890205383,1,0.6519400477409363,1,0.20395086705684662,1,20.88804054260254,1,80.36922454833984,1,0.7417603135108948,1,5.0,1,0.919135570526123,1,0.12021564692258835,1,0.2232142835855484,1,0.9166774749755859,1,0.4176812171936035,1,2,3.874375581741333
real_train_000077,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\a50.jpeg,Angry,2,train,real:data,1.0,1.0,6fb699c0cb05d16d58af52e33a26d8c3350b86a55b743a1d16f6e3bcc7902e8b,310,162,,,,,0.17937077581882477,1,0.8206292390823364,1,0.9419354796409607,1,0.5171396136283875,1,0.4967648684978485,1,0.5135435461997986,1,0.4864564836025238,1,0.7006992101669312,1,0.18264974653720856,1,24.69135856628418,1,82.23815155029297,1,0.7648756504058838,1,6.0,1,0.8285951018333435,1,0.06083233654499054,1,0.1994381994009018,1,0.06592132896184921,1,0.35874155163764954,1,2,2.4105165004730225
real_train_000078,C:\Users\alper\Desktop\CCDDA\Dataset\data\Sad\s39.jpeg,Sad,1,train,real:data,1.0,1.0,5ecf41e8d52092983d163cfa36f5902508cc251dfd83727e1c81b73ccc722178,299,168,,,,,0.09046026319265366,1,0.9095397591590881,1,1.0,1,0.46895021200180054,1,0.6120564341545105,1,0.2684859037399292,1,0.7315140962600708,1,0.32694005966186523,1,0.25911983847618103,1,16.125179290771484,1,42.005096435546875,1,0.12477993220090866,1,10.0,1,0.7115534543991089,1,0.008500557392835617,1,0.10572687536478043,1,0.10794614255428314,1,0.1809205263853073,1,1,2.3973336219787598
real_train_000079,C:\Users\alper\Desktop\CCDDA\Dataset\data\Angry\a63.jpeg,Angry,2,train,real:data,1.0,1.0,4244d6ddb2d420964784c93062ce30cb6bdaaac796e1523ba45f3266dab4c9c2,194,259,,,,,0.2993273138999939,1,0.7006726861000061,1,1.0,1,0.49964800477027893,1,0.4925752580165863,1,0.509973406791687,1,0.490026593208313,1,0.5499345660209656,1,0.23579607903957367,1,13.93145751953125,1,117.42227935791016,1,0.4546542465686798,1,11.0,1,0.5631130337715149,1,0.026310551911592484,1,0.20239880681037903,1,0.8624979257583618,1,0.5,1,3,2.3980517387390137
real_train_000080,C:\Users\alper\Desktop\CCDDA\Dataset\data\Fear\new_f58.jpeg,Fear,3,train,real:data,1.0,1.0,21770d890f5fd27f7ee37ec4e461be0255a1d1e098dd5afc51731e6652d398e6,263,191,,,,,0.17164015769958496,1,0.828359842300415,1,0.9157724976539612,1,0.49514418840408325,1,0.555989146232605,1,0.4214799404144287,1,0.5785200595855713,1,0.6489004492759705,1,0.16550178825855255,1,16.323930740356445,1,66.09201049804688,1,0.6570401191711426,1,9.0,1,0.5570942759513855,1,0.12609240412712097,1,0.16814158856868744,1,0.09542030841112137,1,0.3432803153991699,1,2,2.4552955627441406
real_train_000081,C:\Users\alper\Desktop\CCDDA\Dataset\NewArts2\NewArts2\Happy\h77.jpeg,Happy,0,train,real:NewArts2,1.0,1.0,e377dabdef44363fde1557caa667728ee88c085b75ff1ce14c57043addf700ff,269,187,,,,,0.2503429353237152,1,0.7496570944786072,1,1.0,1,0.48776108026504517,1,0.5122045874595642,1,0.46764075756073,1,0.53235924243927,1,0.5690709352493286,1,0.15985949337482452,1,50.891597747802734,1,142.33743286132812,1,0.42849200963974,1,18.0,1,0.4451276659965515,1,0.013836152851581573,1,0.14427156746387482,1,0.01659095473587513,1,0.5,1,3,2.4494528770446777
