sample_id,image_path,orig_label,orig_label_2,split,label,label_id,confidence,source,happy_prob,sad_prob,angry_prob,fear_prob
model_train_hap_002806,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-23-F-H.jpg,Happiness,Happy,train,Happy,0,0.8726403713226318,model_pseudo,0.8726403713226318,0.05231791362166405,0.05744380131363869,0.017597852274775505
model_train_hap_002807,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-24-F-H.jpg,Happiness,Happy,train,Sad,1,0.46359243988990784,model_pseudo,0.2149827778339386,0.46359243988990784,0.11830762028694153,0.20311714708805084
model_train_hap_002808,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-26-F-H.jpg,Happiness,Happy,train,Angry,2,0.6564841270446777,model_pseudo,0.01912905089557171,0.2633150517940521,0.6564841270446777,0.061071693897247314
model_train_hap_002809,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-35-M-H.jpg,Happiness,Happy,train,Sad,1,0.7845027446746826,model_pseudo,0.10983611643314362,0.7845027446746826,0.03380916640162468,0.07185203582048416
model_train_hap_002810,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-36-M-H.jpg,Happiness,Happy,train,Happy,0,0.42019519209861755,model_pseudo,0.42019519209861755,0.3153952360153198,0.08476288616657257,0.17964665591716766
model_train_hap_002811,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-37-F-H.jpg,Happiness,Happy,train,Happy,0,0.519646406173706,model_pseudo,0.519646406173706,0.12738515436649323,0.2901681959629059,0.06280020624399185
model_train_hap_002812,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-4-F-H.jpg,Happiness,Happy,train,Happy,0,0.5069870948791504,model_pseudo,0.5069870948791504,0.08764977753162384,0.1940551996231079,0.21130794286727905
model_train_hap_002813,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6A-419-F-H.jpg,Happiness,Happy,train,Happy,0,0.9167631268501282,model_pseudo,0.9167631268501282,0.03433222323656082,0.02202525921165943,0.026879359036684036
model_train_hap_002814,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6B-351-F-H.jpg,Happiness,Happy,train,Happy,0,0.8263359665870667,model_pseudo,0.8263359665870667,0.11701639741659164,0.02037622034549713,0.036271438002586365
model_train_hap_002815,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6B-430-F-H.jpg,Happiness,Happy,train,Happy,0,0.7919037342071533,model_pseudo,0.7919037342071533,0.13105639815330505,0.022474534809589386,0.05456534028053284
model_train_hap_002816,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6B-528-F-H.jpg,Happiness,Happy,train,Happy,0,0.7967236638069153,model_pseudo,0.7967236638069153,0.1257992684841156,0.0327104814350605,0.04476650804281235
model_train_hap_002817,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6B-551-M-H.jpg,Happiness,Happy,train,Sad,1,0.3810572922229767,model_pseudo,0.3294427692890167,0.3810572922229767,0.09647925198078156,0.19302071630954742
model_train_hap_002818,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6B-69-M-H.jpg,Happiness,Happy,train,Angry,2,0.4629761874675751,model_pseudo,0.15645405650138855,0.25954219698905945,0.4629761874675751,0.12102756649255753
model_train_hap_002819,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6B-85-M-H.jpg,Happiness,Happy,train,Happy,0,0.5225638151168823,model_pseudo,0.5225638151168823,0.33455589413642883,0.05455104261636734,0.0883292481303215
model_train_hap_002820,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6B-91-F-H.jpg,Happiness,Happy,train,Happy,0,0.79050213098526,model_pseudo,0.79050213098526,0.12691199779510498,0.03418378904461861,0.048402030020952225
model_train_hap_002821,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-164-M-H.jpg,Happiness,Happy,train,Sad,1,0.6150874495506287,model_pseudo,0.295279860496521,0.6150874495506287,0.0314454585313797,0.058187272399663925
model_train_hap_002822,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-186-F-H.jpg,Happiness,Happy,train,Happy,0,0.9138087630271912,model_pseudo,0.9138087630271912,0.05253187566995621,0.019707374274730682,0.013952082954347134
model_train_hap_002823,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-197-M-H.jpg,Happiness,Happy,train,Happy,0,0.9005767107009888,model_pseudo,0.9005767107009888,0.0574922077357769,0.008001725189387798,0.03392937034368515
model_train_hap_002824,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-364-M-H.jpg,Happiness,Happy,train,Happy,0,0.7186461091041565,model_pseudo,0.7186461091041565,0.1534375548362732,0.08194588124752045,0.04597052186727524
model_train_hap_002825,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-368-M-H.jpg,Happiness,Happy,train,Happy,0,0.4512254595756531,model_pseudo,0.4512254595756531,0.38929125666618347,0.10343711078166962,0.05604618042707443
model_train_hap_002826,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-436-M-H.jpg,Happiness,Happy,train,Happy,0,0.4604192078113556,model_pseudo,0.4604192078113556,0.1346634328365326,0.03704492002725601,0.367872416973114
model_train_hap_002827,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-543-M-H.jpg,Happiness,Happy,train,Happy,0,0.44094008207321167,model_pseudo,0.44094008207321167,0.24186700582504272,0.10646437108516693,0.21072858572006226
model_train_hap_002828,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-6038-F-H.jpg,Happiness,Happy,train,Angry,2,0.4870997667312622,model_pseudo,0.32192283868789673,0.13433291018009186,0.4870997667312622,0.05664452910423279
model_train_hap_002829,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-6041-F-H.jpg,Happiness,Happy,train,Happy,0,0.9339500069618225,model_pseudo,0.9339500069618225,0.0368485301733017,0.011744329705834389,0.017457131296396255
model_train_hap_002830,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-6044-M-H.jpg,Happiness,Happy,train,Happy,0,0.7573310136795044,model_pseudo,0.7573310136795044,0.12134861201047897,0.06288650631904602,0.0584338903427124
model_train_hap_002831,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6C-6127-M-H.jpg,Happiness,Happy,train,Happy,0,0.7661682367324829,model_pseudo,0.7661682367324829,0.18179824948310852,0.02107623964548111,0.030957307666540146
model_train_hap_002832,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-103-F-H.jpg,Happiness,Happy,train,Happy,0,0.7883660197257996,model_pseudo,0.7883660197257996,0.1677819788455963,0.015925560146570206,0.027926448732614517
model_train_hap_002833,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-105-F-H.jpg,Happiness,Happy,train,Sad,1,0.8016997575759888,model_pseudo,0.07696428894996643,0.8016997575759888,0.04969840869307518,0.07163751125335693
model_train_hap_002834,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-118-F-H.jpg,Happiness,Happy,train,Happy,0,0.4645059108734131,model_pseudo,0.4645059108734131,0.2794382572174072,0.16595138609409332,0.09010446071624756
model_train_hap_002835,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-374-F-H.jpg,Happiness,Happy,train,Happy,0,0.9499393105506897,model_pseudo,0.9499393105506897,0.0271986685693264,0.0069368393160402775,0.015925168991088867
model_train_hap_002836,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-380-F-H.jpg,Happiness,Happy,train,Happy,0,0.3328522741794586,model_pseudo,0.3328522741794586,0.28867608308792114,0.3184764087200165,0.059995342046022415
model_train_hap_002837,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-416-M-H.jpg,Happiness,Happy,train,Happy,0,0.47870615124702454,model_pseudo,0.47870615124702454,0.17562894523143768,0.25207987427711487,0.09358501434326172
model_train_hap_002838,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-516-M-H.jpg,Happiness,Happy,train,Happy,0,0.4559842348098755,model_pseudo,0.4559842348098755,0.43260905146598816,0.037338465452194214,0.07406822592020035
model_train_hap_002839,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-544-F-H.jpg,Happiness,Happy,train,Happy,0,0.8474673628807068,model_pseudo,0.8474673628807068,0.09787078946828842,0.021393729373812675,0.03326814994215965
model_train_hap_002840,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6D-93-M-H.jpg,Happiness,Happy,train,Happy,0,0.8934067487716675,model_pseudo,0.8934067487716675,0.05382797494530678,0.022481169551610947,0.030284056439995766
model_train_hap_002841,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6H-277-F-H.jpg,Happiness,Happy,train,Happy,0,0.8206053376197815,model_pseudo,0.8206053376197815,0.12045849114656448,0.024184346199035645,0.0347517691552639
model_train_hap_002842,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6H-292-M-H.jpg,Happiness,Happy,train,Happy,0,0.7973940968513489,model_pseudo,0.7973940968513489,0.13592496514320374,0.03479182347655296,0.0318891778588295
model_train_hap_002843,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6H-296-M-H.jpg,Happiness,Happy,train,Fear,3,0.4071342945098877,model_pseudo,0.13225479423999786,0.16227644681930542,0.29833441972732544,0.4071342945098877
model_train_hap_002844,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6H-340-F-H.jpg,Happiness,Happy,train,Happy,0,0.8835279941558838,model_pseudo,0.8835279941558838,0.06477709859609604,0.008701703511178493,0.04299318417906761
model_train_hap_002845,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6H-521-F-H.jpg,Happiness,Happy,train,Happy,0,0.8385904431343079,model_pseudo,0.8385904431343079,0.08997976034879684,0.03601142019033432,0.035418443381786346
model_train_hap_002846,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6H-6082-F-H.jpg,Happiness,Happy,train,Angry,2,0.7157860994338989,model_pseudo,0.05856258049607277,0.13359664380550385,0.7157860994338989,0.09205465763807297
model_train_hap_002847,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-6H-6108-M-H.jpg,Happiness,Happy,train,Sad,1,0.40751171112060547,model_pseudo,0.1661069095134735,0.40751171112060547,0.3360736072063446,0.09030776470899582
model_train_hap_002848,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7A-6099-M-H.jpg,Happiness,Happy,train,Happy,0,0.6730782389640808,model_pseudo,0.6730782389640808,0.2600695788860321,0.025634074583649635,0.04121805354952812
model_train_hap_002849,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7B-520-F-H.jpg,Happiness,Happy,train,Sad,1,0.7550827264785767,model_pseudo,0.07875819504261017,0.7550827264785767,0.036546073853969574,0.12961304187774658
model_train_hap_002850,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7B-869-M-H.jpg,Happiness,Happy,train,Happy,0,0.9281392693519592,model_pseudo,0.9281392693519592,0.048633474856615067,0.010392271913588047,0.01283501461148262
model_train_hap_002851,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7B-875-F-H.jpg,Happiness,Happy,train,Happy,0,0.8662698268890381,model_pseudo,0.8662698268890381,0.0993543416261673,0.01526259072124958,0.019113218411803246
model_train_hap_002852,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7B-877-M-H.jpg,Happiness,Happy,train,Fear,3,0.7041587233543396,model_pseudo,0.04406720772385597,0.19240255653858185,0.05937144160270691,0.7041587233543396
model_train_hap_002853,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7C-116-F-H.jpg,Happiness,Happy,train,Happy,0,0.39176782965660095,model_pseudo,0.39176782965660095,0.29722824692726135,0.2139064520597458,0.0970974862575531
model_train_hap_002854,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7D-895-F-H.jpg,Happiness,Happy,train,Sad,1,0.3822258412837982,model_pseudo,0.30962297320365906,0.3822258412837982,0.08977032452821732,0.2183808982372284
model_train_hap_002855,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7D-925-M-H.jpg,Happiness,Happy,train,Happy,0,0.551008403301239,model_pseudo,0.551008403301239,0.10224676132202148,0.08381040394306183,0.2629344165325165
model_train_hap_002856,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7D-931-F-H.jpg,Happiness,Happy,train,Happy,0,0.5070216059684753,model_pseudo,0.5070216059684753,0.22240141034126282,0.08150137960910797,0.18907561898231506
model_train_hap_002857,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7E-6132-M-H.jpg,Happiness,Happy,train,Happy,0,0.5100302696228027,model_pseudo,0.5100302696228027,0.2435341328382492,0.18679121136665344,0.059644363820552826
model_train_hap_002858,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7E-6138-F-H.jpg,Happiness,Happy,train,Happy,0,0.5626093149185181,model_pseudo,0.5626093149185181,0.22947050631046295,0.08594571799039841,0.12197452038526535
model_train_hap_002859,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-1034-F-H.jpg,Happiness,Happy,train,Happy,0,0.8216840028762817,model_pseudo,0.8216840028762817,0.1240561455488205,0.024597246199846268,0.029662657529115677
model_train_hap_002860,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-1057-M-H.jpg,Happiness,Happy,train,Happy,0,0.6423114538192749,model_pseudo,0.6423114538192749,0.1558578461408615,0.016954150050878525,0.18487656116485596
model_train_hap_002861,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-1062-F-H.jpg,Happiness,Happy,train,Happy,0,0.5929971933364868,model_pseudo,0.5929971933364868,0.2840871214866638,0.054466500878334045,0.06844916939735413
model_train_hap_002862,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-1171-M-H.jpg,Happiness,Happy,train,Happy,0,0.7804809808731079,model_pseudo,0.7804809808731079,0.10760078579187393,0.048032891005277634,0.063885398209095
model_train_hap_002863,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-290-F-H.jpg,Happiness,Happy,train,Happy,0,0.609748363494873,model_pseudo,0.609748363494873,0.23198585212230682,0.07380138337612152,0.08446438610553741
model_train_hap_002864,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-318-F-H.jpg,Happiness,Happy,train,Happy,0,0.8435722589492798,model_pseudo,0.8435722589492798,0.08101062476634979,0.036765292286872864,0.038651831448078156
model_train_hap_002865,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-369-M-H.jpg,Happiness,Happy,train,Happy,0,0.9353312253952026,model_pseudo,0.9353312253952026,0.026672450825572014,0.0112741868942976,0.02672204002737999
model_train_hap_002866,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-47-F-H.jpg,Happiness,Happy,train,Happy,0,0.8771420121192932,model_pseudo,0.8771420121192932,0.05816952511668205,0.0248043704777956,0.03988414257764816
model_train_hap_002867,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-481-M-H.jpg,Happiness,Happy,train,Happy,0,0.918168306350708,model_pseudo,0.918168306350708,0.04174641892313957,0.016370071098208427,0.023715227842330933
model_train_hap_002868,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-6071-F-H.jpg,Happiness,Happy,train,Happy,0,0.9112195372581482,model_pseudo,0.9112195372581482,0.034616757184267044,0.03362326696515083,0.020540418103337288
model_train_hap_002869,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-620-M-H.jpg,Happiness,Happy,train,Happy,0,0.5497531890869141,model_pseudo,0.5497531890869141,0.31544890999794006,0.08114262670278549,0.053655266761779785
model_train_hap_002870,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-765-F-H.jpg,Happiness,Happy,train,Happy,0,0.8347645401954651,model_pseudo,0.8347645401954651,0.09066769480705261,0.040754955261945724,0.03381289541721344
model_train_hap_002871,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-7F-865-M-H.jpg,Happiness,Happy,train,Happy,0,0.6804419159889221,model_pseudo,0.6804419159889221,0.17126603424549103,0.056391093879938126,0.09190092980861664
model_train_hap_002872,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8A-102-F-H.jpg,Happiness,Happy,train,Happy,0,0.5185274481773376,model_pseudo,0.5185274481773376,0.32519596815109253,0.03267982602119446,0.12359679490327835
model_train_hap_002873,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8A-223-F-H.jpg,Happiness,Happy,train,Happy,0,0.5714465975761414,model_pseudo,0.5714465975761414,0.2588452100753784,0.059397727251052856,0.11031049489974976
model_train_hap_002874,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8A-644-F-H.jpg,Happiness,Happy,train,Happy,0,0.6268585920333862,model_pseudo,0.6268585920333862,0.2946193218231201,0.02801523357629776,0.050506867468357086
model_train_hap_002875,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8B-215-F-H.jpg,Happiness,Happy,train,Happy,0,0.9458597898483276,model_pseudo,0.9458597898483276,0.031541623175144196,0.005544432904571295,0.017054198309779167
model_train_hap_002876,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8B-67-F-H.jpg,Happiness,Happy,train,Happy,0,0.9444650411605835,model_pseudo,0.9444650411605835,0.022904740646481514,0.012059120461344719,0.020571129396557808
model_train_hap_002877,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8B-978-M-H.jpg,Happiness,Happy,train,Happy,0,0.8515660762786865,model_pseudo,0.8515660762786865,0.09946294873952866,0.019788451492786407,0.029182525351643562
model_train_hap_002878,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8B-982-M-H.jpg,Happiness,Happy,train,Sad,1,0.603716254234314,model_pseudo,0.29354342818260193,0.603716254234314,0.04082837328314781,0.061912015080451965
model_train_hap_002879,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8B-993-F-H.jpg,Happiness,Happy,train,Sad,1,0.6632518768310547,model_pseudo,0.25710800290107727,0.6632518768310547,0.01800438016653061,0.061635710299015045
model_train_hap_002880,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8C-357-F-H.jpg,Happiness,Happy,train,Happy,0,0.41586312651634216,model_pseudo,0.41586312651634216,0.37795954942703247,0.06720475852489471,0.13897261023521423
model_train_hap_002881,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8C-388-F-H.jpg,Happiness,Happy,train,Angry,2,0.592278242111206,model_pseudo,0.04960598796606064,0.24039395153522491,0.592278242111206,0.1177218109369278
model_train_hap_002882,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-6011-F-H.jpg,Happiness,Happy,train,Happy,0,0.9273846745491028,model_pseudo,0.9273846745491028,0.04030020534992218,0.012803340330719948,0.01951182819902897
model_train_hap_002883,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-6073-M-H.jpg,Happiness,Happy,train,Happy,0,0.7894558906555176,model_pseudo,0.7894558906555176,0.13856427371501923,0.02541482448577881,0.04656500369310379
model_train_hap_002884,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-649-M-H.jpg,Happiness,Happy,train,Happy,0,0.692772626876831,model_pseudo,0.692772626876831,0.09467023611068726,0.16056592762470245,0.05199116840958595
model_train_hap_002885,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-650-M-H.jpg,Happiness,Happy,train,Angry,2,0.9952408075332642,model_pseudo,0.0010877277236431837,0.0012747034197673202,0.9952408075332642,0.0023967737797647715
model_train_hap_002886,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-666-F-H.jpg,Happiness,Happy,train,Happy,0,0.7514967322349548,model_pseudo,0.7514967322349548,0.16789977252483368,0.01351336482912302,0.06709012389183044
model_train_hap_002887,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-734-F-H.jpg,Happiness,Happy,train,Sad,1,0.7477750182151794,model_pseudo,0.09184080362319946,0.7477750182151794,0.08262202143669128,0.07776213437318802
model_train_hap_002888,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-736-F-H.jpg,Happiness,Happy,train,Happy,0,0.7122904062271118,model_pseudo,0.7122904062271118,0.2057182788848877,0.03609970584511757,0.045891597867012024
model_train_hap_002889,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8E-832-F-H.jpg,Happiness,Happy,train,Happy,0,0.8620268106460571,model_pseudo,0.8620268106460571,0.05822000652551651,0.038494087755680084,0.04125913232564926
model_train_hap_002890,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8F-386-F-H.jpg,Happiness,Happy,train,Fear,3,0.4137153625488281,model_pseudo,0.2129368633031845,0.2636116147041321,0.10973616689443588,0.4137153625488281
model_train_hap_002891,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\207-8F-408-F-H.jpg,Happiness,Happy,train,Fear,3,0.48947015404701233,model_pseudo,0.18328961730003357,0.2426067441701889,0.08463345468044281,0.48947015404701233
model_train_hap_002892,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5A-215-F-H.jpg,Happiness,Happy,train,Sad,1,0.6749560832977295,model_pseudo,0.10750890523195267,0.6749560832977295,0.039804425090551376,0.1777305006980896
model_train_hap_002893,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5A-234-F-H.jpg,Happiness,Happy,train,Happy,0,0.8310378193855286,model_pseudo,0.8310378193855286,0.13268521428108215,0.0090015958994627,0.027275381609797478
model_train_hap_002894,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5A-405-F-H.jpg,Happiness,Happy,train,Happy,0,0.5574637055397034,model_pseudo,0.5574637055397034,0.34920310974121094,0.06207245588302612,0.03126078471541405
model_train_hap_002895,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5A-68-M-H.jpg,Happiness,Happy,train,Sad,1,0.856794536113739,model_pseudo,0.05898779630661011,0.856794536113739,0.034949611872434616,0.04926808923482895
model_train_hap_002896,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5A-88-M-H.jpg,Happiness,Happy,train,Happy,0,0.9075702428817749,model_pseudo,0.9075702428817749,0.06270650029182434,0.013299678452312946,0.016423655673861504
model_train_hap_002897,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-275-M-H.jpg,Happiness,Happy,train,Happy,0,0.8832521438598633,model_pseudo,0.8832521438598633,0.06803860515356064,0.018246840685606003,0.03046238422393799
model_train_hap_002898,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-295-F-H.jpg,Happiness,Happy,train,Happy,0,0.7432505488395691,model_pseudo,0.7432505488395691,0.20336702466011047,0.015539776533842087,0.037842679768800735
model_train_hap_002899,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-301-M-H.jpg,Happiness,Happy,train,Angry,2,0.5763707160949707,model_pseudo,0.09988180547952652,0.2823868989944458,0.5763707160949707,0.04136055335402489
model_train_hap_002900,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-313-F-H.jpg,Happiness,Happy,train,Happy,0,0.8803227543830872,model_pseudo,0.8803227543830872,0.03282412141561508,0.038440264761447906,0.048412881791591644
model_train_hap_002901,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-332-F-H.jpg,Happiness,Happy,train,Happy,0,0.9394484758377075,model_pseudo,0.9394484758377075,0.03330778703093529,0.009879500605165958,0.01736418344080448
model_train_hap_002902,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-345-F-H.jpg,Happiness,Happy,train,Happy,0,0.7071253061294556,model_pseudo,0.7071253061294556,0.20437206327915192,0.022019006311893463,0.06648361682891846
model_train_hap_002903,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-407-F-H.jpg,Happiness,Happy,train,Happy,0,0.6955958604812622,model_pseudo,0.6955958604812622,0.21549423038959503,0.04071126505732536,0.048198625445365906
model_train_hap_002904,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-422-F-H.jpg,Happiness,Happy,train,Happy,0,0.8543611168861389,model_pseudo,0.8543611168861389,0.08027631789445877,0.02054201252758503,0.04482050985097885
model_train_hap_002905,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-429-F-H.jpg,Happiness,Happy,train,Sad,1,0.7820301055908203,model_pseudo,0.13695719838142395,0.7820301055908203,0.0257691890001297,0.05524353310465813
model_train_hap_002906,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-553-F-H.jpg,Happiness,Happy,train,Happy,0,0.8686920404434204,model_pseudo,0.8686920404434204,0.05060381069779396,0.04250917583703995,0.03819495439529419
model_train_hap_002907,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5B-626-F-H.jpg,Happiness,Happy,train,Happy,0,0.8076344728469849,model_pseudo,0.8076344728469849,0.11380954086780548,0.01844535768032074,0.06011059135198593
model_train_hap_002908,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5C-253-M-H.jpg,Happiness,Happy,train,Happy,0,0.41541755199432373,model_pseudo,0.41541755199432373,0.4119778573513031,0.088642917573452,0.08396171778440475
model_train_hap_002909,C:\Users\alper\Desktop\CCDDA\Dataset\Images\Emotion\train\Happiness\210-5C-337-M-H.jpg,Happiness,Happy,train,Happy,0,0.5486438870429993,model_pseudo,0.5486438870429993,0.2140716016292572,0.07060293108224869,0.16668160259723663
