sample_id,image_path,label,label_id,split,source,confidence
qwen_3_000405,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\102-4F-199-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000406,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-2N-492-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000407,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-2Z-2176-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000408,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3B-338-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000409,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3G-2610-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000410,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3H-1047-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000411,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3H-1478-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000412,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-3K-355-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000413,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4A-319-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000414,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4C-434-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000415,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4H-100-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000416,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4H-1646-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000417,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4H-732-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000418,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4L-1129-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000419,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4L-183-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000420,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4L-990-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000421,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4O-280-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000422,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\103-4Q-118-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000423,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2D-1262-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000424,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2D-475-M-H.jpg,Fear,3,train,qwen,1.0
qwen_3_000425,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2H-1224-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000426,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-2H-1232-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000427,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-3C-209-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000428,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-3H-1645-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000429,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-4B-159-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000430,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\104-4Z-1234-M-H.jpg,Fear,3,train,qwen,1.0
qwen_3_000431,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-1A-254-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000432,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-1A-255-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000433,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-2D-1035-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000434,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-3E-1289-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000435,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4A-1070-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000436,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4B-58-F-H.jpg,Fear,3,val,qwen,1.0
qwen_3_000437,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-1224-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000438,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-176-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000439,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-62-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000440,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4D-71-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000441,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\105-4F-440-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000442,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3A-136-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000443,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3C-565-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000444,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3C-985-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000445,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3D-844-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000446,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3E-754-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000447,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-3G-763-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000448,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4B-270-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000449,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4F-434-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000450,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4F-78-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000451,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4F-901-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000452,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\106-4G-1454-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000453,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-2D-1002-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000454,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-2F-113-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000455,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-2F-502-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000456,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3C-763-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000457,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3E-1177-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000458,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3F-542-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000459,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-3F-585-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000460,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4A-380-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000461,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4D-76-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000462,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-1147-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000463,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-480-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000464,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-662-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000465,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\107-4F-871-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000466,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-3E-1826-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000467,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-4C-592-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000468,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-4E-1051-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000469,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\108-4E-1057-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000470,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3J-2452-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000471,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3J-561-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000472,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3N-728-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000473,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\109-3O-2362-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000474,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-3A-496-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000475,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-4H-508-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000476,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-4Y-1397-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000477,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\110-4Z-620-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000478,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3C-653-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000479,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3C-825-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000480,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3D-614-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000481,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3E-720-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000482,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3E-786-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000483,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3E-929-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000484,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-3G-481-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000485,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4C-1065-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000486,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4C-113-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000487,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4C-737-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000488,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4D-1442-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000489,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4D-336-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000490,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\112-4D-549-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000491,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-1083-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000492,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-1568-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000493,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-1621-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000494,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-2395-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000495,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3B-889-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000496,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-3C-74-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000497,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4A-1671-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000498,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4A-616-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000499,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4B-323-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000500,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\120-4B-337-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000501,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\140-3B-774-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000502,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-1211-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000503,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-1512-F-H.jpg,Fear,3,train,qwen,1.0
qwen_3_000504,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-1801-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000505,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\199-4A-216-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000506,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\201-5Z-51-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000507,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\201-5Z-775-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000508,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\201-5Z-874-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000509,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\203-5Q-981-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000510,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\203-6C-1477-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000511,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5B-473-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000512,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5D-365-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000513,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5E-388-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000514,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5E-477-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000515,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5F-446-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000516,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5H-1406-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000517,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-5H-4302-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000518,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6B-143-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000519,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6D-1905-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000520,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6D-449-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000521,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6D-450-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000522,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6G-4133-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000523,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-6G-840-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000524,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7A-13-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000525,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7A-65-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000526,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7B-254-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000527,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7B-2946-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000528,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7B-718-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000529,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7C-369-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000530,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7D-515-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000531,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7E-209-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000532,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7Q-742-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000533,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-7Q-983-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000534,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8B-738-F-H.jpg,Fear,3,val,qwen,1.0
qwen_3_000535,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8D-735-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000536,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8E-4032-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000537,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8E-535-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000538,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8E-619-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000539,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\205-8F-330-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000540,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5A-542-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000541,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5B-827-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000542,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5D-107-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000543,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5D-424-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000544,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5E-496-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000545,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-5E-511-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000546,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6A-108-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000547,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6A-703-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000548,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6A-872-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000549,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6D-918-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000550,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6D-968-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000551,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6E-323-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000552,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6Z-176-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000553,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6Z-223-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000554,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\206-6Z-894-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000555,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-5C-383-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000556,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-5C-422-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000557,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-5E-579-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000558,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6B-430-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000559,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6B-69-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000560,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-197-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000561,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-362-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000562,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-364-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000563,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6C-6126-F-H.jpg,Fear,3,train,qwen,1.0
qwen_3_000564,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-6H-6082-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000565,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-7F-1025-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000566,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\207-7F-1034-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000567,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\210-5B-385-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000568,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\210-5C-597-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000569,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\210-5E-523-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000570,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-5C-432-M-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000571,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-6E-191-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000572,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-7B-296-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000573,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-7D-35-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000574,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\211-7D-5116-F-S.jpg,Fear,3,test,qwen,1.0
qwen_3_000575,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-5F-773-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000576,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-5F-797-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000577,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-5F-826-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000578,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-6F-467-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000579,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-7B-366-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000580,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\212-7E-960-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000581,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-1185-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000582,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-197-M-H.jpg,Fear,3,train,qwen,1.0
qwen_3_000583,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-585-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000584,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\213-8A-969-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000585,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5A-2028-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000586,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5A-339-F-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000587,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5B-1934-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000588,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5F-935-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000589,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5G-578-M-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000590,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5G-869-F-S.jpg,Fear,3,train,qwen,1.0
qwen_3_000591,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5H-2131-M-S.jpg,Fear,3,val,qwen,1.0
qwen_3_000592,C:\Users\alper\Desktop\CCDDA\dataset_qwen_selected\fear\214-5H-795-F-S.jpg,Fear,3,train,qwen,1.0
